350,火箭,(ROCKET),一手食指伸直向上，立於五指指尖相接成圈的另一手手背上，再上下拉開，同時在下之手五指打開。
351,火鍋,(HOT POT),火+夾菜。
352,火雞,(TURKEY),雞+孔雀。
353,父親,(FATHER),食指姆指伸直，食指碰觸臉頰後縮起剩下拇指伸直。
354,片,(CARD),雙手食指和姆指伸直相對，往兩邊拉開，再合成指尖相接，成長方形。
355,牙刷,(TOOTHBRUSH),食指伸直在口前重複左右動。
356,牙齒,(TOOTH),食指伸直指向牙齒。
357,牛,(COW),雙手姆指和小指伸直，雙手姆指放於太陽穴。
358,犬,(DOG),雙手姆指觸太陽穴，其餘四指重複向下彎動。
359,王,(WANG (SURNAME)),一手食指，中指，無名指伸直橫放，掌心向內，另一手食指放置其中，形成「王」字。
360,世界,(WORLD),雙手掌心相對，手腕重複向下並水平移動。
361,主,(MAIN),一手食指，中指和無名指伸直橫放，掌心向內，另一手食指伸直置其中成”主”字形。
362,主任,(CHIEF),主+負責_B。
363,主要,(MAIN),一手食指、中指和無名指伸直橫放，另一手食指伸直組合成”主”字形。
364,主席,(CHAIRMAN),主＋上台。
365,乏味_A,(DULL_A),一手姆指伸直不動，用另一手姆指重複碰它並向下移動。
366,乏味_B,(DULL_B),五指張開，姆指碰胸前往下畫。
367,乏味_C,(DULL_C),姆指、食指及中指伸直在太陽穴處轉動。
368,以色列,(ISRAEL),吝嗇_B+國
369,以往,(PAST),手掌攤開，在肩膀處朝後動。此打法與「以前」相同。
370,以前,(PAST),手掌攤開，在肩膀處朝後動。此打法與「以往」相同。
371,以後_A,(FUTURE_A),一手拍另一手掌心，再往前移動。

372,以後_B,(FUTURE_B),手向前推。
374,付帳,(PAY),雙手食指和拇指接觸成圈，其餘伸直，從腰側以圓弧狀往前移動。
375,付錢,(PAY),雙手食指和拇指接觸成圈，其餘伸直，從腰側以圓弧狀往前移動。
376,仔細,(DETAILED),雙手姆指及小指捏起，其餘捲曲，兩手姆指小指相碰後，一手向下拉開。
377,他_A,(HE_A),食指指向他方。
378,他_B,(HE_B),食指指向另一手姆指。
379,他倆,(THEY TWO),食指和中指伸直，指向他方擺動。
380,他們,(THEY),食指指向外邊並繞圈。
381,他們兩個,(THEY TWO),食指和中指伸直，指向他方擺動。
382,代替,(SUBSTITUTE),雙手姆指伸直，在身體前面更換位置。
383,兄,(OLDER BROTHER),中指伸直觸頰，再往上伸。
384,冊,(VOLUME_B),一手四指伸直朝下不動，另一手食指伸直朝其橫向一畫。
385,冬天,(WINTER),雙手握拳在胸前抖動。
386,出,(EXIT),雙手食指、中指和無名指伸直，掌心向前，一手指尖分別觸另一手指根上，形成「出」字。。
387,出乎意料,(UNEXPECTEDLY),手掌心朝下，指尖朝內，於眼前劃過。
388,出生,(BIRTH),一手姆指伸直，抓住另一手姆指，姆指從其握拳處拉出。
389,出事,(HAPPEN),雙手五指捲曲且指尖接觸， 掌心向上，雙手相碰後向上打開成五指伸直張開。
390,出版_N,(PUBLISH_N),一手握拳，重複敲打另一手手臂。
391,出版_S,(PUBLISH_S),一手握拳，在另一手手心向外劃出。
392,出軌,(DERAIL),雙手食指中指微勾，一手疊在另一手上方往外動並自側面滑落。
393,出爾反爾_A,(CONTRADICT ONSELF_A),一手伸直在另一手手心重複翻來翻去 。
394,出爾反爾_B,(CONTRADICT ONSELF_B),食指和中指伸直，在口前重複翻轉。
395,出獄_A,(BE DISCHARGED FROM PRISON_A),雙手握拳相對，手腕由相觸到打開。
396,出獄_B,(BE DISCHARGED FROM PRISON_B),雙手四指微彎，手掌由內側往外放。
397,加,(ADD),雙手握拳，一手不動，另一手虎口朝下與其相碰。
398,加(汽)油,(FUEL UP),一手握弧擬作油箱，另一手姆指食指伸直朝弧內移動，如車子加油狀。
399,加入_A,(JOIN_A),一手掌心朝下不動，另一手拇指伸直移至另一手掌心下方。
400,加入_B,(JOIN_B),一手掌心朝上不動，另一手食指伸直移至另一手掌心內。
401,加油,(MAKE AN EXTRA EFFORT),一手握拳朝身體重複動。
402,加油站,(GAS STATION),加油+處。
403,加倍,(DOUBLE),雙手食指伸直，一手向另一手移動相疊。
404,包,(WRAP),一手握拳，另一手將其包起。
405,包子,(STEAMED STUFFED BUN),一手打開略成圓形置於下方，另一手在其上方作捏包子狀。
406,包括,(INCLUDE),包+內。
407,北,(NORTH),雙手食指和姆指伸直，掌心向內相觸。
408,北投_A,(BEITOU_A (PLACE NAME)),北+洗澡。
409,北投_B,(BEITOU_B  (PLACE NAME)),北+投票。
410,北美洲,(NORTH AMERICA),北+美國+州。
411,北極,(THE NORTH POLE),一手握拳掌心朝下，另一手食指指其手背。
412,半,(HALF),一手食指伸直橫放，另一手在其食指中間，往下劃一次。
413,卡車,(TRUCK),運輸+車。
414,去_A,(GO_A),姆指伸直向前移出。
415,去_B,(GO_B),食指伸直向前移出。
416,去年,(LAST YEAR),一手食指和姆指指尖接觸成圈形，另一手食指伸直碰其指尖，向肩後一指。
417,去掉,(DELETE),一手姆指及中指捏起其餘指頭伸直，在另一手手心向外彈出。
418,可以,(MAY (ALLOW)),小指指尖碰觸下巴。
419,可是,(BUT),掌心向外，轉成掌心向內。
420,可能,(POSSIBLE),雙手掌心上下相對，重複相碰。
421,可惜,(PITY),珍惜+浪費。
422,可憐,(FEEL SORRY FOR YOU),雙手姆指及食指在臉前重複捏起。
423,古,(ANCIENT),食指伸直，在額頭處往外翻轉到頭上。
424,古老,(ANCIENT),食指伸直，在額頭處往外翻轉到頭上 。
425,古時候,(ANCIENT),食指伸直，在額頭處往外翻轉到頭上。
426,右,(RIGHT),左手拍右手臂。
427,司空見慣,(COMMON OCCURRENCE),‘四’在身前向臉動，並由食指開始依序合起成握拳。
428,叫,(CALL),姆指和食指捲曲在嘴巴前向前動。
429,另外,(BESIDES),一手掌心朝內，另一手手背與其相靠再往外一伸。
430,只,(ONLY),一手掌心朝內橫放身前，另一手在其內，食指伸直向下，轉成指尖朝上。
431,只有一個,(ONLY ONE),食指伸直在口前向上轉動。
432,史,(HISTORY),雙手姆指和小指伸直，分別往上下拉開。
433,台中_A,(TAICHUNG_A (PLACE NAME)),一手食指和姆指伸直不動，另一手食指垂直放於其上，同時中指和姆指重複彈開。
434,台中_B,(TAICHUNG_B (PLACE NAME)),食指垂直放於口前，同時中指和姆指重複彈開。
435,台北,(TAIPEI (PLACE NAME)),雙手姆指和食指伸直，掌心朝內，重複相碰。
436,台南_A,(TAINAN_A (PLACE NAME)),姆指和食指捏起在鼻旁重複開合。
437,台南_B,(TAINAN _B (PLACE NAME)),手朝下在下巴處重複往下動。
438,台灣,(TAIWAN),手握拳，在口前手腕轉動。
439,四,(FOUR),姆指緊貼掌心，其餘伸直放於身前。
440,四十,(FORTY),姆指緊貼掌心，其餘捲曲。
441,四周,(ENVIRONMENT),一手五指捲曲掌心朝下不動，另一手也是五指捲曲在其周圍重複向下放。
442,囚禁,(IMPRISON),雙手握拳且手腕相靠，一起向前動。
443,外面,(OUTSIDE),一手掌心朝內，另一手手背與其相靠再往外一伸。
444,外國,(FOREIGN COUNTRY),外面+國家。
445,外遇,(HAVE AN AFFAIR),食指先點於眼睛下方，往外拉並同時伸出中指。
446,央,(CENTER),食指中指捲曲放下巴 。
447,失約,(FAIL TO KEEP AN APPOINTMENT),雙手小指上下相勾後鬆開。
448,失掉,(LOSE),雙手攤開，掌心相對，並在胸前交叉且握拳。
449,失敗,(FAIL),一手姆指伸直，另一手由其姆指上方壓下去。
450,失望,(DISAPPOINTED),食指捲曲，於額頭往下動。
451,失蹤,(DISAPPEAR),雙手攤開，掌心相對，並在胸前交叉且握拳。
452,奶_N,(MILK_N),掌心向上，在胸旁重複開合。
453,奶_S,(MILK_S),食指捲曲觸嘴，口做吸吮狀。
454,奶奶,(GRANDMOTHER),食指捲曲且小指伸直，食指觸頰後往上移動兩次。
455,尼姑,(NUN),佛+女
456,左,(LEFT),右手拍左手臂。
457,左右,(APPROXIMATELY),手在身前左右擺動。
458,市,(CITY),雙手指尖相觸，往外移動。
459,市長,(MAYOR),市+領袖。
460,布_A,(CLOTH_A),雙手張開，掌心朝下，相疊再重複摩擦。
461,布_B,(CLOTH_B),雙手五指微微捲曲，掌心相對重複向前滾。
462,布袋戲,(PUPPET SHOW),雙手的姆指中指彎曲食指伸直，兩手在胸前來回移動，同時手腕轉動。
463,平凡_A,(ORDINARY_A),雙手掌心朝下，食指伸直重複相碰。
464,平凡_B,(ORDINARY_B),手在臉前左右搖動。
465,平分秋色_A,(EVEN_A),雙手姆指伸直在身前相對晃動。
466,平分秋色_B,(EVEN_B),雙手姆指伸直在身前用力一碰，並向下移動。
467,平交道,(ROAD JUNCTION),雙手食指伸直向上，掌心朝內，兩手作四分之一弧向內交叉。
468,平均_A,(DIVIDE_A),一手食指伸直橫放，另一手食指伸直在其上下各點一次成”÷”形。
469,平均_B,(DIVIDE_B),一手食指伸直橫放，另一手食指和姆指伸直，分別置於其上下方。
470,平靜,(QUIET),雙手掌心朝下相疊，再往兩側拉開。
471,幼稚,(CHILDISH),五指彎曲在下巴處重複合起。
472,幼稚園,(KINDERGARDEN),雙手五指伸直交叉於胸前並拍肩膀 。
473,必定,(DEFINITE),雙手掌心上下相對，四指捲曲，用力相扣。
474,打,(HIT),一手姆指和小指伸直，另一手食指伸直，敲於其指背上。
475,打小報告,(SNITCH),一手掌心朝下，橫放在胸前，另一手握拳在其下方，往前移動，同時五指張開。


476,打手語,(SIGN),雙手張開相互轉圈圈。
477,打仗,(WAR),雙手五指伸直張開，雙手手指相碰且前後交錯動。
478,打字,(TYPEWRITE),雙手五指重複向下敲打如打鍵盤狀。
479,打岔,(INTERRUPT),一手五指伸直張開，另一手五指伸直併攏插入其指縫。
480,打哈欠,(YAWN),五指伸直置於口前作打哈欠狀。
481,打架,(FIGHT),雙手握拳，掌心朝內，指背重複相碰。
482,打盹,(DOZE),姆指與食指在眼前重複合起。
483,打破,(BREAK),雙手握拳，掌心朝下，一碰再翻成掌心相對。
484,打針,(HAVE AN INJECTION),姆指及食指伸直碰另一手手臂，如打針狀。
485,打掃,(CLEAN OUT),雙手握拳上下相疊，重複上下動。
486,打麻將_A,(PLAYINH MAHJONG_A),雙手掌心向下交替繞圈，如麻將洗牌狀。
487,打麻將_B,(PLAYING MAHJONG_B),拇指、食指與中指相對摩擦，如摸牌狀。
488,打牌,(PLAYING POKER),一手在另一手手心重複拉回，作洗牌狀。
489,打開,(OPEN),雙手四指伸直併攏，拇指合起，掌心朝下相碰後，掌心翻轉朝上。
490,打賭_A,(BET_A),雙手姆指和食指接觸成圈，其餘三指伸直。雙手拇指和食指重複相碰。
491,打賭_B,(BET_B),雙手五指彎曲且姆指與其他四指平行掌心相對一放。
492,扔掉,(THROW AWAY),五指指尖相接成圈，往外打開。
493,扒手,(PICKPOCKET),食指和中指相疊，由下往上作拎起狀。
494,本來,(ORIGINAL),雙手姆指與食指伸直，分別在肩膀處，往下移動並同時合起。
495,未,(NOT YET),手掌心朝內，四指向下，上下重複幌動。
496,未來_A,(FUTURE_A),一手拍另一手掌心，再往前移動。
497,未來_B,(FUTURE_B),掌心向外向前推。
498,未曾,(NEVER),姆指與中指捏起，其餘伸直在身前重複打開。
499,未遂,(CAN'T DO),姆指與中指捏起，在鼻前重複打開。
500,末,(LAST),食指伸直，在另一手手肘處擺動。
501,正,(JUST),雙手掌心相對，由雙耳旁向前移動。
502,正式,(FORMAL),是+正。
503,正確,(CORRECT),雙手食指伸直，一手從上向下碰另一手指。
504,母親,(MOTHER),食指小指伸直，食指觸右頰，向旁移動後後食指收起。
505,民族,(RACE),雙手姆指小指伸直，雙手相碰向下劃圓後再相碰。
506,永遠,(FOREVER),雙手食指和姆指指尖相觸成圈，雙手指圈碰觸後，再向左右拉開。
507,玉米,(CORN),一手五指彎曲放口前左右轉動 。
508,瓜,(MELON),雙手五指微彎，掌心相對，雙手往左右拉開。
509,瓜子,(WATERMELON SEEDS),姆指食指捏緊放嘴前做吃瓜子狀。
510,生,(BIRTH),一手姆指伸直，抓住另一手姆指，姆指從其握拳處拉出。
511,生的,(RAW),煮+還沒
512,生氣_A,(ANGRY_A),雙手食指伸直在太陽穴旁往上動。
513,生氣_B,(ANGRY_B),雙手五指捲曲碰胸後向上拉起。
514,生病,(SICK),手背貼於額頭。
515,生意,(BUSINESS),雙手食指拇指捏起，分別前後擺動。
516,用,(USE),一手拇指和食指捏起，從另一手掌心中向外擦出。
517,用功,(INDUSTRIOUS),一手握拳，另一手抓其上臂肌肉處，拳緊握，且手臂彎曲。
518,田,(FIELD),雙手食指，中指和無名指伸直，掌心相對，相疊成「田」字形。
519,白,(WHITE),食指伸直觸牙。
520,白費_A,(IN VAIN_A),姆指及食指彎曲沿著另一手手臂向下劃。
521,白費_B,(IN VAIN_B),食指伸直沿著另一手手臂向下劃。
522,白費_C,(IN VAIN_C),白+白費_A。
523,皮,(SKIN),一手食指捲曲和姆指一起捏另一手手背。
525,目的,(GOAL),一手握拳，另一手食指伸直朝其移動並碰之。此打法與「目標」相同。
526,目標,(GOAL),一手握拳，另一手食指伸直朝其移動並碰之。此打法與「目的」相同。
527,石頭,(STONE),五指捲曲，手掌貼於臉頰。
528,示範,(DEMONSTRATE),食指伸直點著另一手手心，並將手心向外翻轉成手心朝外。
529,立刻,(IMMEDIATELY),雙手五指伸直，掌心相向，在身前迅速移動合掌。
530,丟,(THROW AWAY),五指指尖相接成圈，往外打開。
531,丟臉,(LOSE FACE),手抓臉後向下丟。
532,乒乓球,(PING-PONG),一手五指捲曲且指尖相觸，另一手五指伸直併攏拍之。
533,交易,(TRANSACT),雙手食指拇指捏起，分別前後擺動。
534,交通,(TRAFFIC),雙手手指伸直，在身前重複交叉而過。
535,交際,(COMMUNICATION),雙手掌心朝上，互相繞圈。
536,休息,(REST),雙手掌心朝上，輕敲腰兩側。
537,休假,(VACATION_B),放假+休息
538,任意,(WHATEVER),雙手食指伸直向上，輪流輕敲胸前。
539,企圖,(ATTEMPT),想+研究B。
540,光,(BRIGHT),雙手拇指、食指捏起，兩手相碰後打開。
541,光了_A,(ALL GONE_A),一手手心朝上不動，另一手五指伸直併攏拍手心後向外動。
542,光了_B,(ALL GONE_B),一手手心朝上不動，另一手食指捲曲碰手心後往後拉。
543,光棍_A,(BACHELOR),一手姆指伸直，另一手在拇指上方繞圈。
544,光棍_B,(BACHELOR),一手”錢”套到另一手姆指。
545,光榮,(GLORY),手握拳放於臉前，然後打開成五指伸直。
546,兇,(FIERCE),姆指食指及中指捲曲在口前用力向外一動。
547,先生,(MR.),姆指伸直，左右擺動。
548,全,(ALL),雙手相碰後，往下各畫半圓再相碰。
549,全台灣_N,(THE WHOLE TAIWAN_N),一手拇指食指相觸，另一手在其上繞圓抓起。
550,全台灣_S,(THE WHOLE TAIWAN_S),一手拇指及小指伸直，另一手在其上繞圈抓起。
551,共同,(TOGETHER),雙手攤開，手指微彎，兩手相對，往內相合。
552,再,(AGAIN),食指和中指伸直，向下甩。
553,再見,(GOOD BYE),雙手食指伸直相對，拉開成食指捲曲。
554,冰,(ICE),食指伸直在口前轉動。
555,冰淇淋,(ICE CREAM),手握拳放在嘴巴前，伸舌做舔狀。
556,冰箱,(REFRIGERATOR),先雙手握拳，左右擺動似抖顫狀，再一手由外向內拉，做拉門狀。
557,刑,(XING(Chinese Surname)),雙手食指中指伸直，一手橫放，另一手在其內側由上往下劃
558,刑警,(CRIMINAL POLICE),雙手拇指、食指及中指伸直，掌心向下，一手在另一手上，雙手重複收起食指與中指。

559,划,(ROW),雙手握拳先向前動再往後拉如划船狀 。
560,划不來,(NOT WORTHWHILE),五指捲曲在口前往外拉。
561,印尼,(INDONESIA),印章+國。
562,印刷_A,(PRINTING_A),一手握拳重複敲打另一手手臂。
563,印刷_B,(PRINTING_B),一手握拳，在另一手手心向外劃出。

564,印度,(INDIA),雙手相疊在額頭前，右手再翻轉成掌心朝上放於頭上。
565,印第安人,(INDIAN),一手輕拍嘴巴，另一手食指中指伸直放後腦杓。
566,印章,(SEAL),一手姆指、食指及中指合起，重複觸碰另一手掌心。
